date,tweetId,name,tweet,created_at,location
2020-12-15  17:30,1338816305420496896,UnderstandingR,"We're looking for a Lead #FrontEnd Developer to join a prestigious #FX Trading company in London! 📍

Like the idea… https://t.co/on1YB6d5pz",2020-12-15 12:00:55,"St. Albans, Hertfordshire"
2020-12-15  17:30,1338816239892918272,Smallmalik01,"RT @OUchenna11: Oya Rep your course ooo...

Me: Computer Science❤️😘",2020-12-15 12:00:40,Ikorodu Lagos + Ilorin Kwara
2020-12-15  17:30,1338816129062625283,BrainMachine_VR,"Neuroscience merge with computer science. 
#neuroscience #brain #cerebro #neurociencia #computerscience 
https://t.co/p7txdWFvPe",2020-12-15 12:00:13,
2020-12-15  17:30,1338816104299458561,comp_science,Choosing a journal for your next paper just got easier: View the latest impact metrics for Elsevier's Computer Scie… https://t.co/IvEaSgUoXI,2020-12-15 12:00:07,"Oxford, England"
2020-12-15  17:30,1338816018840481794,writers_great,"Check out my 5-star review on Fiverr: ""Quality is perfect and fast reply"" #MadeOnFiverr #ArticlesAndBlogPosts… https://t.co/4NC2Ekh5nS",2020-12-15 11:59:47,kimfiverr78@gmail.com
2020-12-15  17:30,1338815939643469825,painonk,"RT @hemhemx2: Hi #studytwt #langtwt ! I just joined Twitter to try to learn the language and culture!!

💩I'm a uni student studying compute…",2020-12-15 11:59:28,"she/her, pfp is not my art"
2020-12-15  17:30,1338815229237583875,Numerology321,"Computer #Science - A study akin to #numerology and #astrology, but lacking the precision of the former and the success of the latter.",2020-12-15 11:56:39,Global
2020-12-15  17:30,1338815199848042501,ComputingHubMKN,Make sure to complete the Computer Science Accelerator Programme to earn your Badge! @WeAreComputing https://t.co/c2yTwqNUu2,2020-12-15 11:56:32,"Denbigh School, Milton Keynes"
2020-12-15  17:30,1338814762591924224,Fareedaarh,@chameleonxv Noo it’s onikijipa in computer science i am talking about,2020-12-15 11:54:48,Wait till i find myself 
2020-12-15  17:30,1338814654345338881,H6unter,good morning wish me luck on my computer science exam https://t.co/8nKO1WprCG,2020-12-15 11:54:22,🅱️oon 🅱️quad 
2020-12-15  17:30,1338814643373023232,OlgaOM_89,"RT @dwmal1: Just updating the archive of LC exam papers. Did anyone actually take ordinary level Applied Maths, Design Graphics or Computer…",2020-12-15 11:54:19,"Galway, Ireland"
2020-12-15  17:30,1338814338237255681,AfzalKazi15,"RT @DaudKhan3283: शरजील इमाम भाई की डिग्री..👇

B-Tech and M-Tech (Computer science and engineering) From👉 IIT Mumbai

MA, M.Phill, PHD (Mod…",2020-12-15 11:53:06,Nasik india
2020-12-15  17:30,1338814119818964993,sharon4d,"RT @its_phronesis: About a year and 4 months ago, I left #ghana with a goal... to be an expert in the fast-emerging field of #artificalinte…",2020-12-15 11:52:14,
2020-12-15  17:30,1338813968127692802,MullaABD,"RT @DaudKhan3283: शरजील इमाम भाई की डिग्री..👇

B-Tech and M-Tech (Computer science and engineering) From👉 IIT Mumbai

MA, M.Phill, PHD (Mod…",2020-12-15 11:51:38,بمبئی
2020-12-15  17:30,1338813781221253120,alildoe,"@puppypottypants Hey! I'm Eilidh, I'm a 26 year old trans girl, I'm a computer science student, and I like to play… https://t.co/SF8Y7qiQo9",2020-12-15 11:50:54,Behind The Couch! 🧡🧡🧡
2020-12-15  17:30,1338813724241616897,ste2425,@paulabetty23 @ravinwashere Sadly i don't have a computer science background but my understanding of recursive is a… https://t.co/xc5wPZxxRu,2020-12-15 11:50:40,
2020-12-15  17:30,1338813695410003970,queenmrst,"RT @codeorg: What an incredible opportunity! Scholarship recipients receive $40,000 to study computer science and a guaranteed, paid intern…",2020-12-15 11:50:33,"Birmingham, Al"
2020-12-15  17:30,1338813577021493251,ek_amoah,"RT @Fountainhead_CS: We are incredibly proud of our Alumni, Joel Deladem Klo for obtaining an MSC in Advanced Computer Science (Artificial…",2020-12-15 11:50:05,"Sakumono, Ghana"
2020-12-15  17:30,1338813534390661120,UoLCompSci,Join us at 12pm for Dr Horia Maior's talk on Brain and Physiological Data in Computer Science 🧠 #SoCSEnhance… https://t.co/JRzT89pY0d,2020-12-15 11:49:55,"University of Lincoln, UK"
2020-12-15  17:30,1338813370791653376,shalinmangar,What are the best computer science focused newsletters? I’m looking for recommendations.,2020-12-15 11:49:16,"Bangalore, India"
2020-12-15  17:30,1338813200079278080,scienceactivist,"RT @itsafronomics: Good morning to everyone but University of Texas Computer Science department @UTCompSci, which has been using a  biased…",2020-12-15 11:48:35,"Seattle, WA USA"
2020-12-15  17:30,1338813186871476227,hoeforkfc,if you're dating a computer science student you're single to me. tf he gonna do ? call me a bitch in his programming language ?,2020-12-15 11:48:32,
2020-12-15  17:30,1338813001982414849,larsgt,RT @DIKU_Institut: Would you like to develop top-level machine learning solutions for hospitals? 🏥 We're looking for two new PhD fellows th…,2020-12-15 11:47:48,"Paris, France"
2020-12-15  17:30,1338812856897253381,tkizs,I skipped drama and computer science for it and now both teachers r on my ass about it,2020-12-15 11:47:13,comet ♡ cbyf ✰
2020-12-15  17:30,1338812426666569729,Science_Grrl,"RT @jesswade: 💻Meet Prof Anima Anandkumar (@AnimaAnandkumar), head of ML @nvidia, computer scientist @Caltech + expert advisor for @wef. An…",2020-12-15 11:45:31,Everywhere in the UK
2020-12-15  17:30,1338812030283902982,brianyator_,"RT @Michellejames00: Ways to die.
1. Join Madaraka University 
2. Do Computer Science 
3. Get to 3.2",2020-12-15 11:43:56,
2020-12-15  17:30,1338811628473749506,_jimibanana,"@Mochievous Go back to the root,
How many Females are interested in physics and mathematics? How many in Computer S… https://t.co/kQKGUkYri7",2020-12-15 11:42:20,"Lagos, Nigeria"
2020-12-15  17:30,1338811453697036288,Gregoryessays,"I am available 24 /7
Teas test
Fall classes 
Case study
Essay due
Pay assignment 
Research paper 
paper pay
Homewor… https://t.co/r4dSf9R1eh",2020-12-15 11:41:39,United States
2020-12-15  17:30,1338811299321569282,fineactually,@meagankenrekt @getlostnthemoss Getting another degree in computer science so I can put my love of art and science… https://t.co/qqC3wCeCUU,2020-12-15 11:41:02,
2020-12-15  17:31,1338810824442474496,TutorStephen1,"I am available 24 /7
Teas test
Fall classes 
Case study
Essay due
Pay assignment 
Research paper 
paper pay
Homewor… https://t.co/MLZiK0REI6",2020-12-15 11:39:09,United States
2020-12-15  17:31,1338810738165616640,Michellejames00,"Ways to die.
1. Join Madaraka University 
2. Do Computer Science 
3. Get to 3.2",2020-12-15 11:38:48,"Meru, Kenya"
2020-12-15  17:31,1338810670859448325,imyourqueeenx,@mxhwonnie_ Computer science.. 😄,2020-12-15 11:38:32,
2020-12-15  17:31,1338810601846530048,JosHiginoSoare2,"RT @expo2020dubai: HE Hussain Al Hammadi, UAE Minister of Education, discusses the significance of infusing technology, computer science an…",2020-12-15 11:38:16,"Porto, Portugal, 🇪🇺 "
2020-12-15  17:31,1338810535131959303,jane57044710,FRAUD IS REAL AND NEEDS TO BE INVESTIGATED ON EVERY LEVEL.  THERE IS NO VOTER CONFIDENCE OR ELECTION CONFIDENCE IN… https://t.co/I72KGTUlNT,2020-12-15 11:38:00,"Ohio, USA"
2020-12-15  17:31,1338810532057542658,JoIacovides,RT @perttu_h: Come work with us! Aalto CS is hiring multiple tenure track assistant professors. https://t.co/nEbG6bqNGl,2020-12-15 11:37:59,
2020-12-15  17:31,1338810458019688449,EssayprohH,"We are available 24 /7
#Teas test
Fall classes 
#Case study
Essay due
#Pay assignment 
Research paper 
#paper pay
H… https://t.co/HoWfoStBgy",2020-12-15 11:37:41,
2020-12-15  17:31,1338810353640239106,Clercks_Paper,"""A T &amp; T, Samsung Demarche Electronics, Oracle Computer Science Engineering...ye sab optimum say kahin adhik hain,i… https://t.co/09gOZYwlrB",2020-12-15 11:37:16,P.M.Office( Govt.of India)
2020-12-15  17:31,1338810201990979584,ClaraEssay,"RT @ClaraEssay: Professional  writers ready to handle your
Teas test
Fall classes 
Case study
Essay due
Pay assignment 
Research paper 
pap…",2020-12-15 11:36:40,Washington Dc 
2020-12-15  17:31,1338810185788362754,ClaraEssay,"RT @ClaraEssay: #FALLCLASSES 
Teas test
Fall classes 
Case study
Essay due
Pay assignment 
Research paper 
paper pay
Homework
Data Analysis…",2020-12-15 11:36:36,Washington Dc 
2020-12-15  17:31,1338809845387059201,PyScaleLLC,RT @DIKU_Institut: Would you like to develop top-level machine learning solutions for hospitals? 🏥 We're looking for two new PhD fellows th…,2020-12-15 11:35:15,"Town 'n' Country, FL"
2020-12-15  17:31,1338809756434264071,Feathered_Flint,"@federkeks Sticking to studying for my master's degree in computer science!!
(and I can put some extra work in streams too :3)",2020-12-15 11:34:54,The Netherlands
2020-12-15  17:31,1338809663740141570,bgmgenc,"RT @kayaa_mesutt: I am so glad to be part of 'Computer Science Research Community' in Turkey, which aims to bring together researchers, stu…",2020-12-15 11:34:32,"Cork,Ireland | Ankara,Türkiye"
2020-12-15  17:31,1338809648632246272,ellabellataylor,@Ryans__Life U tell me computer science,2020-12-15 11:34:28,
2020-12-15  17:31,1338809449729953793,OUchenna11,"Oya Rep your course ooo...

Me: Computer Science❤️😘",2020-12-15 11:33:41,"Lagos, Nigeria"
2020-12-15  17:31,1338809332117417984,TutorStephen1,"I am available 24 /7
#Teas test
Fall classes 
#Case study
Essay due
#Pay assignment 
Research paper 
#paper pay
Hom… https://t.co/tkYqgnvcQj",2020-12-15 11:33:13,United States
2020-12-15  17:31,1338809093432160261,krlaw6,"RT @itsafronomics: Good morning to everyone but University of Texas Computer Science department @UTCompSci, which has been using a  biased…",2020-12-15 11:32:16,
2020-12-15  17:31,1338808822677327873,PromptHw,"We are available 24 /7
#Teas test
Fall classes 
#Case study
Essay due
#Pay assignment 
Research paper 
#paper pay
H… https://t.co/lFN4mHEO7g",2020-12-15 11:31:11,
2020-12-15  17:31,1338808595429928960,miinaraut,RT @CSAalto: OPEN CALL for new Assistant Professors (tenure track) in all areas of Computer Science! We are among the top young CS departme…,2020-12-15 11:30:17,Finland
2020-12-15  17:31,1338808562852761602,LuciaNixon,RT @ReubenCollege: Discover more about four new #DeepMind graduate scholarships for under-represented students at @UniofOxford pursuing a M…,2020-12-15 11:30:09,Oxford
2020-12-15  17:31,1338808125047136256,OxfordGradStudy,RT @ReubenCollege: Discover more about four new #DeepMind graduate scholarships for under-represented students at @UniofOxford pursuing a M…,2020-12-15 11:28:25,"Oxford, UK"
2020-12-15  17:31,1338807718862352386,sohila_khalid17,"Computer science students are very fast dealing with keyboards
Me dealing with keyboard: https://t.co/xfEqFcbXEx",2020-12-15 11:26:48,
2020-12-15  17:31,1338807541871022081,re3tro,pisces; no planets; communication design &amp; IT/computer science https://t.co/LNJQwnd4j0,2020-12-15 11:26:06,Lord of Demons & Death 
2020-12-15  17:31,1338807388053245953,KeluhingBavui,"RT @patriciavvnna: Greetings everyone,

I am Patricia Vivina Cosmas, 3rd year student in Bachelor of Computer Science and Information Techn…",2020-12-15 11:25:29,Rumah Asap
2020-12-15  17:31,1338807233094803458,primeGodma,@stargirl1zz Computer science,2020-12-15 11:24:52,
2020-12-15  17:31,1338807174617772033,DIKU_Institut,Would you like to develop top-level machine learning solutions for hospitals? 🏥 We're looking for two new PhD fello… https://t.co/MYgyhaBdSn,2020-12-15 11:24:38,"København, Danmark"
2020-12-15  17:31,1338806660811399168,DrYannucci,RT @MassapequaPS: Computer Science Education Week shined a light on important 21st Century skills that students learn throughout the Massap…,2020-12-15 11:22:36,Lockhart Elementary School
2020-12-15  17:31,1338806633795780609,Jenny_Calendar_,"@DawnExMachina ""Heard what, Dawnie?"" The computer science teacher questioned.",2020-12-15 11:22:29,Sunnydale
2020-12-15  17:31,1338806508432322562,grade_essay,"We are available 24 /7
Teas test
Fall classes 
Case study
Essay due
Pay assignment 
Research paper 
paper pay
Homew… https://t.co/9n9nhLFxHs",2020-12-15 11:22:00,"Texas, USA"
2020-12-15  17:31,1338806369860931586,mxrcusheng,not a korean drama actually making me interested in my computer science course again 🤡,2020-12-15 11:21:27,Hell
2020-12-15  17:31,1338806130269696003,chemistry_maths,"We are available 24 /7
Teas test
Fall classes 
Case study
Essay due
Pay assignment 
Research paper 
paper pay
Homew… https://t.co/NX7qWgKxqA",2020-12-15 11:20:29,"New York, USA"
2020-12-15  17:31,1338805696884858881,041jky,"RT @straynations: the way minho is a computer science major, is ambidextrous, came up with his own drawing character (gureumi), can pick up…",2020-12-15 11:18:46,020100 | they/she
2020-12-15  17:31,1338805481104535553,hozefa_aap,"RT @PalakkadIIT: Ms K. Shabana, Research Scholar in Computer Science &amp; Engineering Dept., working with Dr. Chandra Shekar Lakshminarayanan…",2020-12-15 11:17:55,"Limbdi, India"
2020-12-15  17:31,1338805382492397569,bw_clark,"RT @ComputingRGU: FACT OF THE WEEK: According to the Graduate Outcomes Survey, our Computer Science courses have 100% professional level em…",2020-12-15 11:17:31,
2020-12-15  17:31,1338805365320937472,spiderqueengrey,really shitty basic computer science joke https://t.co/AKBj9NLRz6,2020-12-15 11:17:27,
2020-12-15  17:31,1338805306017652736,UniKentComp,"Interested in studying Computer Science, AI, Software Engineering, or Data Science? Join us on 6 January for our UG… https://t.co/GvCFSiLoOF",2020-12-15 11:17:13,"Canterbury, UK"
2020-12-15  17:31,1338805294051127298,AntonPretorius1,"@JoeBiden You should try Computer Science...
.
https://t.co/DfMzOx9hEq",2020-12-15 11:17:10,"Perth, Western Australia"
2020-12-15  17:31,1338804866521686018,pearlbotnc,"computer science is just copy paste, google search and stack overflow until something works",2020-12-15 11:15:28,
2020-12-15  17:31,1338804845566955520,BartZonneveld,Quantum device performs 2.6 billion years of computation in 4 minutes https://t.co/oWCVr1Ppzb,2020-12-15 11:15:23,The Netherlands
2020-12-15  17:31,1338804844195434496,kylerkirbychs,RT @CHSCanes: AMAZING!! 2 of our Academy of Computer Science students have been named Florida Champions and have qualified for the @Certipo…,2020-12-15 11:15:23,
2020-12-15  17:31,1338804816068435969,thomasfsteeples,"@maosbot I feel this is also true for coding, the internet and computer science in general - Alan Perlis had a beau… https://t.co/FUogwrHyjA",2020-12-15 11:15:16,Oxford 
2020-12-15  17:31,1338804813362970625,RubinaSayyed16,"RT @DaudKhan3283: शरजील इमाम भाई की डिग्री..👇

B-Tech and M-Tech (Computer science and engineering) From👉 IIT Mumbai

MA, M.Phill, PHD (Mod…",2020-12-15 11:15:15,"Mumbai, India"
2020-12-15  17:31,1338804766974107648,Abdul_BG_Tsafe,"RT @Abdul_BG_Tsafe: to study medicine, &amp; para medical courses, engineering &amp; computer science among others.

I personally urged the student…",2020-12-15 11:15:04,"Zamfara, Nigeria"
2020-12-15  17:31,1338804362257313794,JMweruli,@suburbianist @Kimuzi_ computer science is not all about writing codes,2020-12-15 11:13:28,"Kilifi, Kenya"
2020-12-15  17:31,1338804187249987584,xaelbot,"RT @YamaneYuichi: ✅Study for Basic Information Technology exam.
✅Vim practice.
✅Reading (Painful Computer Science).
✅English (mainly idioms…",2020-12-15 11:12:46,Earth
2020-12-15  17:31,1338804181306634241,morolswediu,"RT @YamaneYuichi: ✅Study for Basic Information Technology exam.
✅Vim practice.
✅Reading (Painful Computer Science).
✅English (mainly idioms…",2020-12-15 11:12:45,"Dhaka, Bangladesh"
2020-12-15  17:31,1338804146942730240,30xcodes,"RT @YamaneYuichi: ✅Study for Basic Information Technology exam.
✅Vim practice.
✅Reading (Painful Computer Science).
✅English (mainly idioms…",2020-12-15 11:12:37,
2020-12-15  17:31,1338804048573685762,TheDeveloperBot,"RT @YamaneYuichi: ✅Study for Basic Information Technology exam.
✅Vim practice.
✅Reading (Painful Computer Science).
✅English (mainly idioms…",2020-12-15 11:12:13,
2020-12-15  17:31,1338804026926911490,YamaneYuichi,"✅Study for Basic Information Technology exam.
✅Vim practice.
✅Reading (Painful Computer Science).
✅English (mainly… https://t.co/xvqOVa9HHW",2020-12-15 11:12:08,Japan
2020-12-15  17:31,1338803771791581184,_bxrndvpe,i wish i would’ve double majored in computer science and marketing 🥺 https://t.co/eD7S14t4bT,2020-12-15 11:11:07,"Durham, NC"
2020-12-15  17:31,1338803466366574593,advanced_ict,"Why Maths and Computer Science are the key to the future:
https://t.co/eWeJDt39cY",2020-12-15 11:09:54,"Wellesbourne, England"
2020-12-15  17:31,1338803125726179328,musingsHQ,"""..for decades, the number of women studying computer science was growing faster than the number of men. But in 198… https://t.co/vdujBoI2yG",2020-12-15 11:08:33,
2020-12-15  17:31,1338803074241015808,Krishna70163365,"@SonuSood @GovindAgarwal_ sir i want to do diploma in computer science but my financial condition is not good plz help me sir.
Thank u",2020-12-15 11:08:21,
2020-12-15  17:31,1338802638729539584,i_am_sharma,Computer Science and math too!! https://t.co/JwwYYKgyjJ,2020-12-15 11:06:37,"Union City, CA"
2020-12-15  17:31,1338802308633796608,StrodeCollege,Well done to all our brilliant A Level Computer Science students who took part in the# Bebras Computational Thinkin… https://t.co/B2jWSV4sJD,2020-12-15 11:05:18,"Street, Somerset, BA16 0AB"
2020-12-15  17:31,1338802173405057024,guitarwombat,"@GretaThunberg the real hope comes from real science 

WOLF CREEK: 122 INCHES OF SNOW SINCE LATE-OCTOBER, JACKSON H… https://t.co/SsKJNwsp6n",2020-12-15 11:04:46,
2020-12-15  17:31,1338802112818520065,VrRetweeter,"RT @NeuroRehabLab: Something is going on in our KAVE... 

Neuro Rehab Lab #CAVE #VirtualReality NOVA Laboratory for Computer Science and In…",2020-12-15 11:04:32,Metaverse
2020-12-15  17:31,1338802023488237569,TefoMohapi,"RT @iafrikan: @mucheru Who would qualify to be an ICT practitioner in Kenya? 

3. Anyone with a Diploma in Computer Science, Information Te…",2020-12-15 11:04:10,
2020-12-15  17:31,1338801648769101829,BotFemale,"RT @Paula_Piccard: #DNA Is Millions of Times More Efficient Than Your Computer's Hard Drive

#BigData #Analytics #DataScience #FinTech #IoT…",2020-12-15 11:02:41,
2020-12-15  17:31,1338801648685244423,BotFemale,"RT @Paula_Piccard: #DNA Is Millions of Times More Efficient Than Your Computer's Hard Drive

#BigData #Analytics #DataScience #FinTech #IoT…",2020-12-15 11:02:41,
2020-12-15  17:31,1338801646617436163,Women_who_code,"RT @Paula_Piccard: #DNA Is Millions of Times More Efficient Than Your Computer's Hard Drive

#BigData #Analytics #DataScience #FinTech #IoT…",2020-12-15 11:02:40,bootcamp
2020-12-15  17:31,1338801634172936192,femtech_,"RT @Paula_Piccard: #DNA Is Millions of Times More Efficient Than Your Computer's Hard Drive

#BigData #Analytics #DataScience #FinTech #IoT…",2020-12-15 11:02:37,"Berlin, Deutschland"
2020-12-15  17:31,1338801612303683584,ILoveBooks786,"RT @Paula_Piccard: #DNA Is Millions of Times More Efficient Than Your Computer's Hard Drive

#BigData #Analytics #DataScience #FinTech #IoT…",2020-12-15 11:02:32,India
2020-12-15  17:31,1338801373530497024,inzvaspace,Onur is a master’s student at Boğaziçi University Computational Science and Engineering program. His journey in mac… https://t.co/ABQDOWS8Oh,2020-12-15 11:01:35,"Beykoz, İstanbul"
2020-12-15  17:31,1338801021917810688,Artificialbra1n,RT @HelloBSquared: Did you know the science behind #SocialMediaMarketing is rapidly evolving to #SyntheticContent and computer-generated so…,2020-12-15 11:00:12,
2020-12-15  17:31,1338801011046162435,ComputingRGU,"FACT OF THE WEEK: According to the Graduate Outcomes Survey, our Computer Science courses have 100% professional level employment",2020-12-15 11:00:09,"Aberdeen, UK"
2020-12-15  17:31,1338801005077684224,comp_science,Choosing a journal for your next paper just got easier: View the latest impact metrics for Elsevier's Computer Netw… https://t.co/TILHqvPPFB,2020-12-15 11:00:07,"Oxford, England"
2020-12-15  17:31,1338800895698591745,Daa7_Adil,@Masterfiends Why every streamer Iknow studied computer science /information technology /software engineering,2020-12-15 10:59:41,Sudan
2020-12-15  17:31,1338800525387603968,PitRko,"RT @Microsoft: #Cybersecurity isn't just for computer science students, it's for everyone.

Learn more about the job opportunities spurred…",2020-12-15 10:58:13,Somewhere In The 🇬🇧 Crowd
2020-12-15  17:31,1338800467070103553,anderssandberg,RT @ReubenCollege: Discover more about four new #DeepMind graduate scholarships for under-represented students at @UniofOxford pursuing a M…,2020-12-15 10:57:59,
2020-12-15  17:31,1338800403509633024,fightdinoking,"RT @NanennaXXXVII: I'm so sick of seeing Alphys used for a medical doctor. Like, who goes to the local computer science PhD for a medical c…",2020-12-15 10:57:44,
2020-12-15  17:31,1338800231677386754,skeppystanwoo,@poglins rn it's computer science but the lesson ends in like 3 minutes,2020-12-15 10:57:03,pizza country (italy)
2020-12-15  17:31,1338800129055318019,SmuckerbeatzT,"RT @ULvarsity: Congratulations to Prof Sello Mokwena, Department of Computer Science. He is one of the researchers in the University to rec…",2020-12-15 10:56:39,"Polokwane,south africa"
2020-12-15  17:31,1338800127159439362,da_lind,RT @perttu_h: Come work with us! Aalto CS is hiring multiple tenure track assistant professors. https://t.co/nEbG6bqNGl,2020-12-15 10:56:38,"Zurich, Switzerland"
2020-12-15  17:31,1338799915292614656,TheHammer2000,"""All problems in computer science can be solved by another level of indirection"" Seems to be true for deployment pr… https://t.co/zImjCrKSZy",2020-12-15 10:55:48,"Hamburg, Germany"
2020-12-15  17:31,1338799875727699969,ReubenCollege,Discover more about four new #DeepMind graduate scholarships for under-represented students at @UniofOxford pursuin… https://t.co/SlNVQBZ8WS,2020-12-15 10:55:38,"Oxford, England"
2020-12-15  17:31,1338799847114121217,akariakaori,"RT @kate_saenko_: ""AP computer science principles draws more female, Black and Latino students than an older AP computer science course foc…",2020-12-15 10:55:31,
2020-12-15  17:31,1338799773386731521,itjobsorlando,"Adjunct Faculty - Computer Science BS - Winter Park, Florida - Full Sail University #technology#ITjobs #orlandojobs https://t.co/TMBZuRfAuA",2020-12-15 10:55:14,"Orlando, FL"
2020-12-15  17:31,1338799760325677061,salah_nedjar,RT @edXOnline: Get equipped with the right knowledge for success in today's engineering world — earn a Master of Science in Electrical and…,2020-12-15 10:55:11,
2020-12-15  17:31,1338799699395014657,salah_nedjar,RT @edXOnline: Demand for computer science roles has been rising for years. Keep reading to explore the top computer science skills for tod…,2020-12-15 10:54:56,
2020-12-15  17:31,1338799597838274562,wallnergue,RT @perttu_h: Come work with us! Aalto CS is hiring multiple tenure track assistant professors. https://t.co/nEbG6bqNGl,2020-12-15 10:54:32,"Wien, Österreich"
2020-12-15  17:31,1338799537335508992,researchmrx,"RT @NeuroRehabLab: Something is going on in our KAVE... 

Neuro Rehab Lab #CAVE #VirtualReality NOVA Laboratory for Computer Science and In…",2020-12-15 10:54:18,New Jersey
2020-12-15  17:31,1338799497875480577,JRay_Oke,"RT @JRay_Oke: Thankful to everyone who played a part in getting me back in school, I came back and did it in style! 

BS in Computer Scienc…",2020-12-15 10:54:08,Texas tech ➡ The world
2020-12-15  17:31,1338799300181155841,BruceTedesco,RT @xiangrenNLP: USC Computer Science has multiple tenure-track faculty openings this year (after 4 new hires last year!). Positions are op…,2020-12-15 10:53:21,"Lincoln Park, Chicago"
2020-12-15  17:31,1338799297186377736,NeuroRehabLab,"Something is going on in our KAVE... 

Neuro Rehab Lab #CAVE #VirtualReality NOVA Laboratory for Computer Science a… https://t.co/s9dcNExTHQ",2020-12-15 10:53:20,Funchal
2020-12-15  17:31,1338799210188189703,VornhagenJB,RT @perttu_h: Come work with us! Aalto CS is hiring multiple tenure track assistant professors. https://t.co/nEbG6bqNGl,2020-12-15 10:53:00,
2020-12-15  17:31,1338799189149560832,bimbo_oyin,"RT @JRay_Oke: Thankful to everyone who played a part in getting me back in school, I came back and did it in style! 

BS in Computer Scienc…",2020-12-15 10:52:55,"Lagos, Nigeria"
2020-12-15  17:31,1338799135462486016,perttu_h,Come work with us! Aalto CS is hiring multiple tenure track assistant professors. https://t.co/nEbG6bqNGl,2020-12-15 10:52:42,
2020-12-15  17:31,1338798696536961024,FrancoisHadoque,"RT @itsafronomics: Good morning to everyone but University of Texas Computer Science department @UTCompSci, which has been using a  biased…",2020-12-15 10:50:57,قصر مارلینسپایک
2020-12-15  17:31,1338798384375848960,OnlineWriters8,"@tgm0909 Are you looking to pay someone to do your;
#Accounting 
#Paper
#Term paper
#Final paper
#Paper due
Project… https://t.co/9dlUEY4FPs",2020-12-15 10:49:43,"Los Angeles, CA"
2020-12-15  17:31,1338798350410375172,RES_Roadrunners,RT @Mrs_Demas: Rounded out computer science week by introducing @SpheroEdu to @Mrs_SimsRES's class! They used keva planks to build mazes an…,2020-12-15 10:49:35,"Crozier, VA"
2020-12-15  17:31,1338798302469517312,OnlineWriters8,"Are you looking to pay someone to do your;
#Accounting 
#Paper
#Term paper
#Final paper
#Paper due
Project… https://t.co/oG9pgR7VSk",2020-12-15 10:49:23,"Los Angeles, CA"
2020-12-15  17:31,1338798015574921216,OnlineWriters8,"Pay us to tackle your;
#History
Computer science
#Database
PowerPoint
Business law
#Statistics
Algebra
#Medical sci… https://t.co/OaB9TFQ6Pm",2020-12-15 10:48:15,"Los Angeles, CA"
2020-12-15  17:31,1338797972235042817,anabhu,"RT @rmantha2: The only antidote to fake analogies from leftists is to write a correct analogy. Here goes:
One day, in a school there is a n…",2020-12-15 10:48:04,Antaradmadalli
2020-12-15  17:31,1338797858397573126,elegant_write,"Will tackle your;
#History
Computer science
#Database
PowerPoint
Business law
#Statistics
Algebra
#Medical science… https://t.co/NTOhlWgVdk",2020-12-15 10:47:37,United Kingdom
2020-12-15  17:31,1338797848461131776,_Slipsy_,Just done a computer science test,2020-12-15 10:47:35,
2020-12-15  17:31,1338797794916773889,VFX_Science,SIGGRAPH Asia 2020 Computer Animation Festival Winners https://t.co/43kXJiVUXy,2020-12-15 10:47:22,"Melbourne, Victoria"
2020-12-15  17:31,1338797775836864512,dmkavanagh,RT @DberUcd: Join us Monday Dec 14 @ 2pm for the LAST UCD-DBER seminar of 2020- @Catherine_LiSDA @brettabecker Sense of Belonging: The Inte…,2020-12-15 10:47:18,"Washington, DC"
2020-12-15  17:31,1338797754496081920,IjcseitJournal,"Call For Papers..!!!
International Journal of Computer Science, Engineering and Information Technology (IJCSEIT) 
I… https://t.co/xbLqWzqmWW",2020-12-15 10:47:12,
2020-12-15  17:31,1338797526049288192,FreeRizvan,@lfcali_ Targeting my computer science teacher next,2020-12-15 10:46:18,Not Football Twitter 
2020-12-15  17:31,1338797284608286720,ScienceFest,Sanjay Sarma from @MIT will be speaking at #ISMO2021 on Making the world around us intelligent. Have you registered… https://t.co/DohyZ1tm9Z,2020-12-15 10:45:20,
2020-12-15  17:31,1338797160641380353,iamprasaanths,"@MaxProgramming1 Under science stream you can take computer science also (Either python or C++)
With your programmi… https://t.co/gJ6fJ8aqxv",2020-12-15 10:44:51,"Chennai, India"
2020-12-15  17:31,1338797126571216903,elegant_write,"Pay us to tackle your;
#History
Computer science
#Database
PowerPoint
Business law
#Statistics
Algebra
#Medical sci… https://t.co/ydebb7a13S",2020-12-15 10:44:43,United Kingdom
2020-12-15  17:31,1338797028990599176,bunnyinmcnd,"@chans_babyg ESP, Religion Computer and science iskert ✨",2020-12-15 10:44:20,Hi baby 💙
2020-12-15  17:31,1338796684357283840,CGSwissPavilion,"RT @expo2020dubai: HE Hussain Al Hammadi, UAE Minister of Education, discusses the significance of infusing technology, computer science an…",2020-12-15 10:42:57,"Bern, Switzerland"
2020-12-15  17:31,1338796634994429952,JellyCosmic,"@KarenLNHollis I am feeling much better now thank you ❤ I have got most of it done, just a little more to finish. I… https://t.co/0TkDkKei66",2020-12-15 10:42:46,
2020-12-15  17:31,1338796386184286215,elegant_write,"Are you looking to pay someone to do your;
#Accounting 
#Paper
#Term paper
#Final paper
#Paper due
Project… https://t.co/UPiFDe9j0q",2020-12-15 10:41:46,United Kingdom
2020-12-15  17:31,1338795509016883203,mxmentsilence,sending computer science memes to my brother bc it seems to confuse him,2020-12-15 10:38:17,
